time_s;EMG_mV
35.8890;0.0226
35.8900;0.0226
35.8910;0.0258
35.8920;0.0419
35.8930;0.0516
35.8940;0.0483
35.8950;-0.0226
35.8960;-0.0870
35.8970;-0.0935
35.8980;-0.0451
35.8990;-0.0161
35.9000;-0.0032
35.9010;0.0000
35.9020;0.0129
35.9030;0.0322
35.9040;0.0258
35.9050;0.0226
35.9060;0.0064
35.9070;0.0226
35.9080;0.0387
35.9090;0.0612
35.9100;0.0548
35.9110;0.0097
35.9120;-0.0226
35.9130;-0.0483
35.9140;-0.0645
35.9150;-0.0806
35.9160;-0.0741
35.9170;-0.0806
35.9180;-0.0451
35.9190;-0.0258
35.9200;0.0064
35.9210;-0.0064
35.9220;0.0064
35.9230;0.0290
35.9240;0.0387
35.9250;0.0290
35.9260;0.0387
35.9270;0.0483
35.9280;0.0419
35.9290;0.0161
35.9300;0.0000
35.9310;0.0129
35.9320;-0.0129
35.9330;-0.0451
35.9340;-0.0226
35.9350;0.0032
35.9360;0.0097
35.9370;0.0097
35.9380;0.0097
35.9390;0.0064
35.9400;0.0097
35.9410;0.0032
35.9420;0.0193
35.9430;0.0354
35.9440;0.0838
35.9450;0.0999
35.9460;0.0870
35.9470;0.0677
35.9480;-0.0161
35.9490;-0.1644
35.9500;-0.1934
35.9510;-0.1418
35.9520;-0.0967
35.9530;-0.0709
35.9540;-0.0226
35.9550;0.0419
35.9560;0.0677
35.9570;0.0548
35.9580;0.0258
35.9590;0.0258
35.9600;0.0645
35.9610;0.0645
35.9620;0.0226
35.9630;-0.0290
35.9640;-0.0645
35.9650;-0.0419
35.9660;-0.0419
35.9670;0.0097
35.9680;0.0354
35.9690;-0.0032
35.9700;-0.0097
35.9710;0.0064
35.9720;0.0193
35.9730;0.0161
35.9740;0.0097
35.9750;0.0161
35.9760;0.0000
35.9770;-0.0032
35.9780;0.0129
35.9790;0.0161
35.9800;0.0193
35.9810;0.0000
35.9820;-0.0129
35.9830;-0.0226
35.9840;-0.0161
35.9850;-0.0097
35.9860;-0.0064
35.9870;0.0064
35.9880;0.0032
35.9890;0.0032
35.9900;0.0000
35.9910;-0.0032
35.9920;0.0000
35.9930;0.0258
35.9940;0.0483
35.9950;0.0709
35.9960;0.0741
35.9970;0.0645
35.9980;0.0322
35.9990;-0.0419
36.0000;-0.1579
36.0010;-0.1386
36.0020;-0.0709
36.0030;0.0097
36.0040;-0.0032
36.0050;-0.0387
36.0060;-0.0387
36.0070;-0.0354
36.0080;0.0226
36.0090;0.0387
36.0100;0.0387
36.0110;0.0580
36.0120;0.0258
36.0130;-0.0258
36.0140;-0.0354
36.0150;-0.0193
36.0160;-0.0226
36.0170;-0.0097
36.0180;0.0451
36.0190;0.0387
36.0200;0.0290
36.0210;0.0129
36.0220;0.0097
36.0230;0.0032
36.0240;-0.0032
36.0250;0.0000
36.0260;0.0032
36.0270;0.0064
36.0280;0.0032
36.0290;-0.0032
36.0300;0.0032
36.0310;-0.0032
36.0320;0.0000
36.0330;0.0032
36.0340;0.0000
36.0350;0.0064
36.0360;0.0032
36.0370;0.0000
36.0380;0.0000
36.0390;-0.0032
36.0400;0.0000
36.0410;0.0000
36.0420;-0.0032
36.0430;0.0064
36.0440;0.0032
36.0450;0.0097
36.0460;0.0097
36.0470;0.0193
36.0480;0.0290
36.0490;0.0612
36.0500;0.0967
36.0510;0.0838
36.0520;0.0000
36.0530;-0.1418
36.0540;-0.2095
36.0550;-0.1192
36.0560;-0.0741
36.0570;-0.0516
36.0580;0.0645
36.0590;0.1321
36.0600;0.1225
36.0610;0.0741
36.0620;0.0064
36.0630;-0.0516
36.0640;-0.0999
36.0650;-0.0935
36.0660;-0.0645
36.0670;-0.0516
36.0680;-0.0129
36.0690;0.0354
36.0700;0.0548
36.0710;0.0483
36.0720;0.0290
36.0730;0.0032
36.0740;-0.0290
36.0750;-0.0354
36.0760;-0.0226
36.0770;0.0161
36.0780;0.0516
36.0790;0.0322
36.0800;0.0064
36.0810;0.0000
36.0820;0.0097
36.0830;0.0097
36.0840;0.0000
36.0850;0.0129
36.0860;0.0064
36.0870;0.0097
36.0880;0.0064
36.0890;0.0000
36.0900;0.0032
36.0910;0.0000
36.0920;0.0000
36.0930;0.0000
36.0940;-0.0032
36.0950;-0.0097
36.0960;-0.0032
36.0970;0.0129
36.0980;0.0290
36.0990;0.0097
36.1000;-0.0129
36.1010;-0.0161
36.1020;-0.0097
36.1030;0.0193
36.1040;0.0645
36.1050;0.0870
36.1060;0.0677
36.1070;0.0064
36.1080;-0.0451
36.1090;-0.0645
36.1100;-0.1450
36.1110;-0.1321
36.1120;-0.0580
36.1130;0.0226
36.1140;0.0741
36.1150;0.0516
36.1160;-0.0226
36.1170;-0.0258
36.1180;-0.0193
36.1190;-0.0161
36.1200;-0.0161
36.1210;-0.0290
36.1220;-0.0097
36.1230;0.0097
36.1240;0.0290
36.1250;0.0483
36.1260;0.0483
36.1270;0.0226
36.1280;-0.0064
36.1290;-0.0258
36.1300;-0.0290
36.1310;-0.0064
36.1320;0.0032
36.1330;0.0129
36.1340;0.0064
36.1350;0.0064
36.1360;0.0064
36.1370;0.0032
36.1380;0.0097
36.1390;0.0000
36.1400;0.0064
36.1410;0.0000
36.1420;0.0032
36.1430;0.0097
36.1440;0.0032
36.1450;0.0000
36.1460;-0.0032
36.1470;-0.0032
36.1480;-0.0032
36.1490;-0.0032
36.1500;0.0032
36.1510;0.0193
36.1520;0.0226
36.1530;0.0193
36.1540;0.0193
36.1550;0.0193
36.1560;-0.0129
36.1570;-0.0097
36.1580;-0.0161
36.1590;-0.0097
36.1600;0.0097
36.1610;0.0000
36.1620;-0.0032
36.1630;-0.0193
36.1640;-0.0129
36.1650;-0.0064
36.1660;-0.0483
36.1670;-0.0483
36.1680;-0.0193
36.1690;-0.0387
36.1700;0.0032
36.1710;0.0709
36.1720;0.0870
36.1730;0.0354
36.1740;-0.0226
36.1750;-0.0967
36.1760;-0.1031
36.1770;-0.0226
36.1780;0.0032
36.1790;-0.0097
36.1800;-0.0161
36.1810;-0.0097
36.1820;0.0097
36.1830;0.0354
36.1840;0.0258
36.1850;0.0226
36.1860;0.0290
36.1870;0.0226
36.1880;0.0193
36.1890;0.0193
36.1900;0.0129
36.1910;0.0064
36.1920;0.0000
36.1930;-0.0032
36.1940;-0.0032
36.1950;-0.0032
36.1960;-0.0064
36.1970;0.0000
36.1980;-0.0032
36.1990;-0.0032
36.2000;0.0000
36.2010;-0.0032
36.2020;0.0032
36.2030;0.0032
36.2040;0.0193
36.2050;0.0290
36.2060;0.0387
36.2070;0.0483
36.2080;0.0483
36.2090;0.0516
36.2100;-0.0419
36.2110;-0.1031
36.2120;-0.0999
36.2130;-0.0516
36.2140;-0.0548
36.2150;-0.0354
36.2160;0.0097
36.2170;0.0354
36.2180;0.0354
36.2190;0.0097
36.2200;-0.0129
36.2210;-0.0129
36.2220;-0.0064
36.2230;-0.0161
36.2240;-0.0097
36.2250;0.0064
36.2260;0.0870
36.2270;0.0645
36.2280;-0.0258
36.2290;-0.0612
36.2300;-0.0161
36.2310;-0.0097
36.2320;-0.0064
36.2330;-0.0032
36.2340;-0.0193
36.2350;0.0129
36.2360;0.0129
36.2370;0.0129
36.2380;0.0097
36.2390;0.0000
36.2400;0.0032
36.2410;-0.0032
36.2420;0.0032
36.2430;0.0064
36.2440;0.0000
36.2450;0.0032
36.2460;0.0000
36.2470;-0.0032
36.2480;0.0064
36.2490;0.0032
36.2500;0.0032
36.2510;0.0097
36.2520;0.0032
36.2530;-0.0032
36.2540;0.0129
36.2550;0.0290
36.2560;0.0645
36.2570;0.0548
36.2580;0.0354
36.2590;-0.0032
36.2600;-0.0516
36.2610;-0.0806
36.2620;-0.0580
36.2630;-0.0258
36.2640;0.0129
36.2650;0.0387
36.2660;0.0000
36.2670;-0.0097
36.2680;-0.0322
36.2690;-0.0709
36.2700;-0.0806
36.2710;-0.0645
36.2720;-0.0354
36.2730;-0.0193
36.2740;0.0161
36.2750;0.0322
36.2760;0.0322
36.2770;0.0226
36.2780;0.0322
36.2790;0.0483
36.2800;0.0806
36.2810;0.0612
36.2820;0.0129
36.2830;-0.0387
36.2840;-0.0258
36.2850;-0.0032
36.2860;0.0097
36.2870;0.0000
36.2880;-0.0258
36.2890;-0.0451
36.2900;-0.0226
36.2910;0.0032
36.2920;0.0032
36.2930;0.0064
36.2940;0.0129
36.2950;0.0097
36.2960;0.0000
36.2970;0.0032
36.2980;0.0097
36.2990;0.0000
36.3000;0.0129
36.3010;0.0226
36.3020;0.0451
36.3030;0.0322
36.3040;0.0193
36.3050;0.0161
36.3060;-0.0032
36.3070;-0.0161
36.3080;-0.0322
36.3090;-0.0354
36.3100;-0.0064
36.3110;0.0064
36.3120;0.0129
36.3130;-0.0290
36.3140;-0.0516
36.3150;-0.0967
36.3160;-0.0967
36.3170;-0.0258
36.3180;0.0226
36.3190;0.0226
36.3200;0.0193
36.3210;0.0226
36.3220;0.0322
36.3230;0.0387
36.3240;0.0290
36.3250;0.0032
36.3260;0.0064
36.3270;0.0000
36.3280;-0.0032
36.3290;-0.0032
36.3300;0.0129
36.3310;0.0226
36.3320;0.0354
36.3330;0.0322
36.3340;0.0258
36.3350;-0.0032
36.3360;-0.0290
36.3370;-0.0419
36.3380;-0.0354
36.3390;-0.0161
36.3400;0.0193
36.3410;0.0290
36.3420;0.0322
36.3430;0.0838
36.3440;0.0097
36.3450;-0.0806
36.3460;-0.0419
36.3470;0.0097
36.3480;0.0193
36.3490;-0.0419
36.3500;-0.0645
36.3510;-0.0645
36.3520;-0.0419
36.3530;0.0000
36.3540;0.0129
36.3550;0.0258
36.3560;0.0226
36.3570;0.0097
36.3580;0.0387
36.3590;0.0097
36.3600;-0.0032
36.3610;-0.0129
36.3620;0.0032
36.3630;0.0387
36.3640;0.0580
36.3650;0.0226
36.3660;-0.0258
36.3670;-0.0677
36.3680;-0.0516
36.3690;0.0032
36.3700;0.0354
36.3710;0.0193
36.3720;-0.0322
36.3730;-0.0129
36.3740;0.0032
36.3750;0.0032
36.3760;0.0161
36.3770;0.0000
36.3780;0.0097
36.3790;0.0097
36.3800;0.0097
36.3810;0.0097
36.3820;0.0032
36.3830;0.0032
36.3840;0.0064
36.3850;0.0161
36.3860;0.0064
36.3870;0.0000
36.3880;-0.0064
36.3890;0.0064
36.3900;0.0129
36.3910;0.0290
36.3920;0.0258
36.3930;0.0451
36.3940;-0.0064
36.3950;-0.0516
36.3960;-0.0516
36.3970;-0.0516
36.3980;-0.0741
36.3990;-0.0806
36.4000;-0.0258
36.4010;0.0193
36.4020;0.0516
36.4030;0.0645
36.4040;0.0290
36.4050;0.0226
36.4060;0.0032
36.4070;-0.0226
36.4080;-0.0258
36.4090;-0.0354
36.4100;-0.0451
36.4110;-0.0290
36.4120;-0.0064
36.4130;-0.0032
36.4140;-0.0097
36.4150;0.0064
36.4160;0.0129
36.4170;0.0226
36.4180;0.0258
36.4190;0.0419
36.4200;0.0258
36.4210;0.0032
36.4220;0.0064
36.4230;0.0129
36.4240;0.0097
36.4250;0.0032
36.4260;0.0064
36.4270;0.0226
36.4280;0.0226
36.4290;0.0226
36.4300;0.0097
36.4310;0.0032
36.4320;0.0226
36.4330;0.0000
36.4340;0.0226
36.4350;0.0226
36.4360;-0.0193
36.4370;-0.0645
36.4380;-0.1031
36.4390;-0.1031
36.4400;-0.0677
36.4410;-0.0032
36.4420;0.0387
36.4430;0.0516
36.4440;0.0451
36.4450;0.0387
36.4460;-0.0193
36.4470;-0.0322
36.4480;-0.0387
36.4490;0.0226
36.4500;0.0354
36.4510;-0.0097
36.4520;-0.0129
36.4530;0.0000
36.4540;-0.0032
36.4550;0.0032
36.4560;0.0032
36.4570;0.0064
36.4580;0.0097
36.4590;0.0097
36.4600;0.0097
36.4610;0.0064
36.4620;0.0129
36.4630;0.0032
36.4640;0.0000
36.4650;0.0064
36.4660;0.0032
36.4670;0.0032
36.4680;0.0032
36.4690;0.0193
36.4700;0.0419
36.4710;0.0451
36.4720;0.0193
36.4730;0.0226
36.4740;0.0387
36.4750;0.0000
36.4760;-0.0193
36.4770;-0.0387
36.4780;-0.0516
36.4790;-0.0483
36.4800;-0.0516
36.4810;-0.0645
36.4820;-0.0870
36.4830;-0.0516
36.4840;0.0226
36.4850;0.0129
36.4860;-0.0064
36.4870;-0.0161
36.4880;0.0032
36.4890;0.0226
36.4900;0.0354
36.4910;0.0451
36.4920;0.0419
36.4930;0.0129
36.4940;-0.0032
36.4950;0.0000
36.4960;0.0032
36.4970;0.0032
36.4980;0.0097
36.4990;0.0064
36.5000;0.0097
36.5010;0.0000
36.5020;0.0032
36.5030;0.0064
36.5040;0.0000
36.5050;0.0000
36.5060;-0.0032
36.5070;0.0000
36.5080;-0.0032
36.5090;0.0193
36.5100;0.0226
36.5110;0.0226
36.5120;0.0387
36.5130;0.0902
36.5140;0.0902
36.5150;0.0000
36.5160;-0.0741
36.5170;-0.1225
36.5180;-0.0741
36.5190;-0.0129
36.5200;-0.0258
36.5210;-0.0419
36.5220;-0.0612
36.5230;-0.0419
36.5240;-0.0032
36.5250;-0.0032
36.5260;0.0097
36.5270;-0.0097
36.5280;-0.0129
36.5290;-0.0129
36.5300;0.0129
36.5310;0.0226
36.5320;0.0322
36.5330;0.0258
36.5340;0.0193
36.5350;0.0258
36.5360;0.0258
36.5370;0.0161
36.5380;0.0161
36.5390;0.0097
36.5400;0.0032
36.5410;-0.0032
36.5420;0.0032
36.5430;0.0129
36.5440;0.0161
36.5450;0.0161
36.5460;0.0354
36.5470;0.0226
36.5480;-0.0354
36.5490;-0.0419
36.5500;-0.0258
36.5510;-0.0258
36.5520;0.0129
36.5530;0.0709
36.5540;0.0709
36.5550;0.0322
36.5560;-0.0226
36.5570;-0.0806
36.5580;-0.0806
36.5590;-0.0967
36.5600;-0.0483
36.5610;0.0161
36.5620;0.0097
36.5630;0.0000
36.5640;0.0032
36.5650;0.0097
36.5660;0.0290
36.5670;0.0387
36.5680;0.0193
36.5690;0.0258
36.5700;0.0387
36.5710;0.0548
36.5720;-0.0129
36.5730;-0.0935
36.5740;-0.0516
36.5750;0.0032
36.5760;0.0193
36.5770;0.0097
36.5780;0.0000
36.5790;-0.0129
36.5800;-0.0258
36.5810;-0.0161
36.5820;0.0064
36.5830;0.0129
36.5840;0.0322
36.5850;0.0451
36.5860;0.0548
36.5870;0.0580
36.5880;0.0258
36.5890;-0.0161
36.5900;-0.0419
36.5910;-0.0548
36.5920;-0.0451
36.5930;-0.0580
36.5940;-0.0516
36.5950;-0.0226
36.5960;-0.0290
36.5970;0.0064
36.5980;0.0516
36.5990;0.0580
36.6000;0.0741
36.6010;0.0773
36.6020;0.0516
36.6030;0.0097
36.6040;0.0322
36.6050;0.0097
36.6060;-0.1096
36.6070;-0.1418
36.6080;-0.1192
36.6090;-0.0645
36.6100;-0.0193
36.6110;0.0032
36.6120;0.0226
36.6130;0.0129
36.6140;0.0193
36.6150;0.0161
36.6160;0.0354
36.6170;0.0354
36.6180;0.0645
36.6190;0.0258
36.6200;-0.0193
36.6210;-0.0161
36.6220;0.0000
36.6230;0.0000
36.6240;0.0161
36.6250;0.0193
36.6260;0.0161
36.6270;0.0097
36.6280;0.0000
36.6290;-0.0032
36.6300;0.0032
36.6310;0.0032
36.6320;0.0097
36.6330;0.0000
36.6340;-0.0097
36.6350;-0.0064
36.6360;-0.0064
36.6370;-0.0064
36.6380;0.0322
36.6390;0.0387
36.6400;-0.0032
36.6410;-0.0773
36.6420;-0.0838
36.6430;-0.0677
36.6440;-0.0322
36.6450;-0.0032
36.6460;0.0129
36.6470;0.0226
36.6480;0.0193
36.6490;0.0000
36.6500;0.0129
36.6510;0.0226
36.6520;0.0258
36.6530;0.0290
36.6540;0.0226
36.6550;0.0226
36.6560;0.0000
36.6570;-0.0258
36.6580;-0.0226
36.6590;-0.0129
36.6600;-0.0032
36.6610;0.0032
36.6620;0.0000
36.6630;0.0064
36.6640;0.0097
36.6650;0.0032
36.6660;0.0226
36.6670;0.0322
36.6680;0.0226
36.6690;0.0064
36.6700;-0.0064
36.6710;0.0000
36.6720;0.0354
36.6730;0.0483
36.6740;0.0064
36.6750;-0.0226
36.6760;-0.0548
36.6770;-0.0612
36.6780;-0.0483
36.6790;-0.0354
36.6800;-0.0193
36.6810;-0.0161
36.6820;0.0226
36.6830;0.0226
36.6840;-0.0258
36.6850;-0.0387
36.6860;-0.0387
36.6870;0.0161
36.6880;0.0290
36.6890;-0.0064
36.6900;-0.0097
36.6910;0.0387
36.6920;0.0354
36.6930;0.0193
36.6940;0.0032
36.6950;0.0097
36.6960;0.0161
36.6970;0.0064
36.6980;0.0226
36.6990;0.0032
36.7000;0.0032
36.7010;-0.0064
36.7020;-0.0032
36.7030;0.0064
36.7040;-0.0290
36.7050;-0.0548
36.7060;-0.0419
36.7070;0.0322
36.7080;0.0258
36.7090;-0.0290
36.7100;-0.0258
36.7110;-0.0129
36.7120;0.0000
36.7130;0.0064
36.7140;0.0097
36.7150;0.0097
36.7160;0.0258
36.7170;0.0483
36.7180;0.0483
36.7190;0.0322
36.7200;0.0226
36.7210;-0.0258
36.7220;-0.0677
36.7230;-0.0677
36.7240;-0.0387
36.7250;-0.0097
36.7260;0.0000
36.7270;0.0097
36.7280;0.0322
36.7290;0.0451
36.7300;0.0193
36.7310;-0.0258
36.7320;-0.0258
36.7330;-0.0032
36.7340;0.0161
36.7350;0.0322
36.7360;0.0741
36.7370;0.0806
36.7380;0.0193
36.7390;-0.0387
36.7400;-0.0806
36.7410;-0.0935
36.7420;-0.0806
36.7430;-0.0548
36.7440;-0.0548
36.7450;-0.0226
36.7460;0.0032
36.7470;0.0226
36.7480;0.0290
36.7490;0.0322
36.7500;0.0451
36.7510;0.0451
36.7520;0.0290
36.7530;-0.0032
36.7540;-0.0290
36.7550;-0.0032
36.7560;0.0226
36.7570;0.0032
36.7580;0.0000
36.7590;0.0129
36.7600;0.0193
36.7610;0.0097
36.7620;-0.0097
36.7630;-0.0290
36.7640;-0.0419
36.7650;-0.0226
36.7660;-0.0064
36.7670;0.0097
36.7680;0.0161
36.7690;0.0387
36.7700;0.0580
36.7710;0.0290
36.7720;-0.0032
36.7730;-0.0226
36.7740;-0.0483
36.7750;-0.0516
36.7760;-0.0387
36.7770;-0.0129
36.7780;0.0129
36.7790;0.0129
36.7800;0.0161
36.7810;0.0097
36.7820;-0.0032
36.7830;-0.0129
36.7840;-0.0129
36.7850;-0.0064
36.7860;0.0000
36.7870;0.0000
36.7880;0.0064
36.7890;0.0097
36.7900;0.0064
36.7910;0.0097
36.7920;0.0129
36.7930;0.0193
36.7940;0.0161
36.7950;0.0000
36.7960;0.0000
36.7970;-0.0129
36.7980;-0.0064
36.7990;-0.0097
36.8000;-0.0032
36.8010;0.0000
36.8020;0.0064
36.8030;0.0226
36.8040;0.0161
36.8050;0.0387
36.8060;0.0741
36.8070;0.0548
36.8080;0.0032
36.8090;-0.0193
36.8100;-0.0258
36.8110;-0.0032
36.8120;-0.0161
36.8130;-0.0354
36.8140;-0.0419
36.8150;-0.1128
36.8160;-0.1257
36.8170;-0.0709
36.8180;0.0226
36.8190;0.0580
36.8200;0.0032
36.8210;-0.0290
36.8220;-0.0129
36.8230;0.0032
36.8240;0.0226
36.8250;0.0516
36.8260;0.0387
36.8270;0.0097
36.8280;-0.0064
36.8290;-0.0064
36.8300;0.0097
36.8310;0.0129
36.8320;0.0097
36.8330;0.0129
36.8340;0.0032
36.8350;0.0129
36.8360;0.0064
36.8370;0.0193
36.8380;0.0354
36.8390;0.0290
36.8400;0.0451
36.8410;0.0548
36.8420;0.0419
36.8430;0.0097
36.8440;-0.0483
36.8450;-0.0967
36.8460;-0.0999
36.8470;-0.0516
36.8480;0.0032
36.8490;0.0161
36.8500;0.0161
36.8510;0.0000
36.8520;-0.0161
36.8530;-0.0226
36.8540;-0.0129
36.8550;0.0032
36.8560;0.0097
36.8570;0.0193
36.8580;0.0290
36.8590;0.0129
36.8600;0.0032
36.8610;-0.0064
36.8620;0.0000
36.8630;0.0064
36.8640;0.0290
36.8650;0.0290
36.8660;0.0032
36.8670;0.0000
36.8680;0.0064
36.8690;0.0097
36.8700;0.0129
36.8710;0.0258
36.8720;0.0483
36.8730;0.0806
36.8740;0.0806
36.8750;0.0161
36.8760;-0.0516
36.8770;-0.1450
36.8780;-0.1418
36.8790;-0.1321
36.8800;-0.1031
36.8810;-0.0580
36.8820;-0.0129
36.8830;0.0258
36.8840;0.0354
36.8850;0.0548
36.8860;0.0226
36.8870;0.0193
36.8880;0.0387
36.8890;0.0451
36.8900;0.0161
36.8910;0.0032
36.8920;0.0226
36.8930;0.0258
36.8940;0.0290
36.8950;0.0290
36.8960;0.0000
36.8970;-0.0193
36.8980;-0.0354
36.8990;-0.0612
36.9000;-0.0677
36.9010;-0.0226
36.9020;0.0193
36.9030;0.0354
36.9040;0.0451
36.9050;0.0419
36.9060;0.0387
36.9070;0.0097
36.9080;-0.0064
36.9090;-0.0161
36.9100;-0.0032
36.9110;0.0000
36.9120;-0.0064
36.9130;-0.0097
36.9140;-0.0226
36.9150;-0.0161
36.9160;-0.0064
36.9170;0.0000
36.9180;0.0064
36.9190;0.0097
36.9200;0.0064
36.9210;0.0064
36.9220;0.0064
36.9230;0.0097
36.9240;-0.0032
36.9250;0.0000
36.9260;0.0064
36.9270;0.0032
36.9280;0.0064
36.9290;0.0000
36.9300;0.0000
36.9310;0.0097
36.9320;0.0129
36.9330;0.0032
36.9340;-0.0226
36.9350;-0.0193
36.9360;0.0322
36.9370;0.0838
36.9380;0.0290
36.9390;-0.0709
36.9400;-0.1096
36.9410;-0.0645
36.9420;-0.0193
36.9430;0.0129
36.9440;0.0193
36.9450;0.0032
36.9460;-0.0032
36.9470;0.0000
36.9480;0.0226
36.9490;0.0419
36.9500;0.0516
36.9510;0.0354
36.9520;0.0258
36.9530;0.0000
36.9540;-0.0064
36.9550;-0.0161
36.9560;-0.0451
36.9570;-0.0258
36.9580;-0.0419
36.9590;-0.0645
36.9600;-0.0451
36.9610;-0.0161
36.9620;0.0097
36.9630;0.0290
36.9640;0.0645
36.9650;0.0645
36.9660;0.0226
36.9670;-0.0354
36.9680;-0.0612
36.9690;-0.0129
36.9700;0.0032
36.9710;0.0161
36.9720;0.0097
36.9730;0.0097
36.9740;-0.0193
36.9750;-0.0516
36.9760;-0.0387
36.9770;-0.0064
36.9780;0.0064
36.9790;0.0161
36.9800;0.0161
36.9810;0.0129
36.9820;0.0161
36.9830;0.0032
36.9840;0.0290
36.9850;0.0322
36.9860;0.0290
36.9870;0.0097
36.9880;-0.0064
36.9890;-0.0097
36.9900;0.0097
36.9910;0.0354
36.9920;0.0193
36.9930;-0.0193
36.9940;-0.0548
36.9950;-0.0516
36.9960;-0.0645
36.9970;-0.0483
36.9980;-0.0097
36.9990;0.0354
37.0000;0.0161
37.0010;-0.0129
37.0020;0.0226
37.0030;0.0387
37.0040;0.0258
37.0050;0.0129
37.0060;0.0032
37.0070;-0.0032
37.0080;-0.0064
37.0090;-0.0258
37.0100;-0.0387
37.0110;-0.0193
37.0120;0.0000
37.0130;0.0097
37.0140;0.0097
37.0150;0.0193
37.0160;0.0354
37.0170;0.0516
37.0180;0.0322
37.0190;0.0193
37.0200;0.0193
37.0210;0.0097
37.0220;-0.0226
37.0230;-0.0258
37.0240;-0.0354
37.0250;-0.0387
37.0260;-0.0354
37.0270;-0.0161
37.0280;-0.0129
37.0290;-0.0258
37.0300;-0.0193
37.0310;-0.0064
37.0320;0.0258
37.0330;0.0322
37.0340;0.0193
37.0350;0.0097
37.0360;-0.0129
37.0370;-0.0226
37.0380;0.0097
37.0390;0.0193
37.0400;0.0032
37.0410;-0.0129
37.0420;-0.0032
37.0430;0.0161
37.0440;0.0129
37.0450;0.0032
37.0460;0.0129
37.0470;0.0129
37.0480;0.0161
37.0490;0.0032
37.0500;-0.0193
37.0510;-0.0290
37.0520;-0.0193
37.0530;0.0064
37.0540;0.0258
37.0550;0.0387
37.0560;0.0387
37.0570;0.0193
37.0580;-0.0064
37.0590;-0.0097
37.0600;-0.0322
37.0610;-0.0612
37.0620;-0.0290
37.0630;-0.0064
37.0640;-0.0032
37.0650;0.0032
37.0660;-0.0032
37.0670;0.0097
37.0680;-0.0064
37.0690;0.0226
37.0700;0.0193
37.0710;-0.0161
37.0720;-0.0290
37.0730;-0.0290
37.0740;-0.0161
37.0750;-0.0097
37.0760;0.0032
37.0770;0.0161
37.0780;0.0354
37.0790;0.0290
37.0800;0.0097
37.0810;0.0032
37.0820;0.0161
37.0830;0.0451
37.0840;-0.0161
37.0850;-0.0419
37.0860;-0.0161
37.0870;-0.0258
37.0880;0.0097
37.0890;0.0451
37.0900;0.0290
37.0910;0.0000
37.0920;0.0161
37.0930;-0.0226
37.0940;-0.0483
37.0950;-0.0064
37.0960;0.0290
37.0970;0.0612
37.0980;0.0290
37.0990;-0.0129
37.1000;-0.0290
37.1010;-0.0773
37.1020;-0.0677
37.1030;-0.0483
37.1040;-0.0226
37.1050;-0.0129
37.1060;0.0032
37.1070;0.0129
37.1080;0.0258
37.1090;0.0258
37.1100;0.0354
37.1110;0.0290
37.1120;0.0322
37.1130;0.0258
37.1140;0.0097
37.1150;0.0032
37.1160;-0.0097
37.1170;-0.0129
37.1180;-0.0161
37.1190;-0.0097
37.1200;0.0258
37.1210;0.0645
37.1220;0.0226
37.1230;-0.0193
37.1240;-0.0129
37.1250;-0.0097
37.1260;-0.0161
37.1270;-0.0354
37.1280;-0.0161
37.1290;0.0258
37.1300;0.0483
37.1310;0.0419
37.1320;-0.0161
37.1330;-0.0677
37.1340;-0.0677
37.1350;-0.0612
37.1360;-0.0322
37.1370;0.0064
37.1380;0.0226
37.1390;0.0258
37.1400;0.0193
37.1410;0.0193
37.1420;0.0226
37.1430;0.0354
37.1440;0.0193
37.1450;0.0064
37.1460;-0.0129
37.1470;-0.0097
37.1480;-0.0032
37.1490;-0.0032
37.1500;-0.0129
37.1510;0.0064
37.1520;0.0226
37.1530;0.0097
37.1540;0.0000
37.1550;-0.0161
37.1560;-0.0161
37.1570;0.0129
37.1580;0.0516
37.1590;0.0741
37.1600;0.0612
37.1610;-0.0258
37.1620;-0.0935
37.1630;-0.0580
37.1640;-0.0419
37.1650;-0.0387
37.1660;-0.0387
37.1670;-0.0258
37.1680;-0.0161
37.1690;0.0064
37.1700;0.0064
37.1710;-0.0258
37.1720;0.0000
37.1730;0.0290
37.1740;0.0419
37.1750;0.0290
37.1760;0.0226
37.1770;0.0032
37.1780;-0.0387
37.1790;-0.0129
37.1800;0.0097
37.1810;0.0451
37.1820;0.0548
37.1830;0.0064
37.1840;-0.0097
37.1850;-0.0387
37.1860;-0.0516
37.1870;-0.0129
37.1880;0.0032
37.1890;0.0097
37.1900;0.0064
37.1910;0.0032
37.1920;0.0032
37.1930;0.0064
37.1940;0.0064
37.1950;0.0290
37.1960;0.0451
37.1970;0.0516
37.1980;0.0483
37.1990;0.0064
37.2000;-0.0322
37.2010;-0.0580
37.2020;-0.0709
37.2030;-0.0387
37.2040;0.0000
37.2050;0.0097
37.2060;0.0097
37.2070;-0.0129
37.2080;-0.0258
37.2090;-0.0097
37.2100;0.0032
37.2110;0.0161
37.2120;0.0129
37.2130;0.0161
37.2140;-0.0097
37.2150;-0.0161
37.2160;0.0000
37.2170;0.0097
37.2180;0.0226
37.2190;0.0226
37.2200;0.0226
37.2210;0.0226
37.2220;0.0129
37.2230;0.0032
37.2240;-0.0161
37.2250;-0.0032
37.2260;-0.0064
37.2270;-0.0064
37.2280;0.0354
37.2290;0.0967
37.2300;0.0967
37.2310;0.0322
37.2320;-0.0580
37.2330;-0.0806
37.2340;-0.1225
